Angles_Elbow_Right,Angles_Elbow_Left,Angles_Shoulder_Right,Angles_Shoulder_Left,Angles_Hip_Right,Angles_Hip_Left,Angles_Wrist_Right,Angles_Wrist_Left,Angles_Shoulder_lateral_Left,Angles_Shoulder_lateral_right,Angles_Shoulder_lateral2_Left,Angles_Shoulder_lateral2_right,Angles_Hand_Left,Angles_Hand_right,Angles_Hand_lateral_Left,Angles_Hand_lateral_right,y
49.95111552616153,307.7387579664553,10.74420833095355,356.5711874048483,350.02566842646445,2.881991678802984,186.5536998000973,175.40663996916962,334.5325083117646,32.857667235552825,273.01278750418334,95.1944289077348,331.7991912641136,23.33175884913209,156.39255129494398,196.7780590490348,Double_Tan_Sau
50.60282938751806,307.8885410665736,10.787255490031256,356.0954168987856,350.14207578257674,3.252722292706143,185.10509044659227,173.29016319224306,334.0310840747444,32.80601312125074,272.5113632671631,95.2374760668125,331.99082329198615,21.13982480865766,158.7006600997431,196.0347343620654,Double_Tan_Sau
50.64587654659576,307.5109921715532,10.721969059390975,356.1176125200171,350.11983651101417,3.182956700164308,185.10509044659227,172.69067521215985,334.05327969597585,32.668860534011934,272.17093221443207,94.8318022337723,332.71686564095694,21.13982480865766,160.02619042879712,196.0347343620654,Double_Tan_Sau
50.87670316648123,307.5109921715532,10.251991848827052,356.1176125200171,350.5399781805993,3.182956700164308,186.99126969852944,171.78289551672532,334.05327969597585,32.198883323448015,272.17093221443207,94.36182502320835,334.4466896478659,23.032756593187106,162.6637941311406,196.0414868946576,Double_Tan_Sau
51.54629078329403,307.65813162955504,10.291181842382349,355.384248597919,350.6518581500174,3.7729542049895057,185.3893117599734,172.14199224661783,333.54704350808146,32.05737573420543,271.6646960265377,94.40101501676368,333.434948822922,22.13957626499913,161.29295657630416,196.7502645050257,Double_Tan_Sau
51.86528824129987,307.959563544464,10.582971584224978,355.1573303922859,350.4864981391701,3.953018917992832,185.8567943733539,171.27684544941323,333.62943201748016,31.91593218702481,271.6646960265377,94.44085908510657,332.8712339406263,24.478525841896783,161.5943884912131,198.6217314685429,Double_Tan_Sau
52.51813687794922,307.1981770954499,11.625766233748111,355.8910232191668,350.0351194489592,3.224944552673611,186.0136491768728,172.53121309922673,334.24635355418525,33.04059192100032,271.1670658923627,95.39098455702867,332.8712339406263,25.9225608343272,160.34002084139962,199.90891165745444,Double_Tan_Sau
133.0960246235766,234.2540337793044,2.4018884055655554,0.0526105056055378,358.1004561162198,359.97401552127667,189.91195880953063,151.3325626985403,337.2814451009269,24.57095666347693,275.6548882693088,87.05446013551854,299.5158302860844,45.11574889205614,148.1832675875441,215.2037900825255,Double_Gan_Sau
140.4132585165899,224.6505023346589,1.411499767796396,359.9185561607345,358.8897857412477,0.0354662780533477,185.8919971327314,149.92659145764756,337.2353932720367,23.73094016077148,276.4500955291173,86.39166881876542,296.37533074625264,40.94233692386332,146.4487392886051,215.0503397911319,Double_Gan_Sau
144.57794133710232,223.332614261414,0.2351881750095923,359.27842883658445,359.8186154629435,0.3021901278503617,186.2759643748932,155.42089399270074,336.6615141616813,22.47943439710312,275.92501220476504,85.12955861703324,297.75395510451017,41.699800772528434,142.33306111180946,215.42383639763523,Double_Gan_Sau
146.64197264471412,223.37108836507488,359.9000120591835,358.439420982433,0.0769940699817873,0.7019807694879543,182.5351040820165,149.99904024062025,336.4620058782181,21.75012931372173,276.036317039489,84.89281477195419,299.26119856255053,41.46770541610912,149.26215832193031,218.93260133409265,Double_Gan_Sau
145.97175134882372,222.2542205122752,0.1695842011223228,359.42465303404214,359.8728616645752,0.2776781324442505,182.66100738404407,149.14321976619388,337.84061430658994,21.99112991717713,277.30091467950905,85.43442643265041,301.8977580657724,40.96658892722981,152.7545382995785,218.30558154318567,Double_Gan_Sau
145.05098134966613,220.5091642089969,1.596063857975726,359.46043239780704,358.8911878722401,0.25875646559948,185.091128072891,148.29914545074152,338.14436355446344,23.26571783816795,277.6960517220166,87.51044707800085,304.1544856016852,39.21760767763596,155.8553401509436,214.12647960474496,Double_Gan_Sau
146.94850654442828,218.1319483832152,2.0877369234982,0.4862085217378473,358.704069727843,359.77662272802786,182.3141470399408,149.6860584173032,339.1346664136835,23.659391625166823,278.6863545812366,88.00212014352333,307.3588194213333,41.00456901958045,157.67276100403015,218.6904219796396,Double_Gan_Sau
145.6984225665415,216.57438198606093,2.768704374181618,0.926086730537521,358.2508277831336,359.5678570549259,181.4587952935824,150.03601545172373,339.89268448066883,24.136719860864886,279.7356617189304,89.08375084999889,306.7998539405012,39.58010074601861,156.76383848877748,218.12130545243627,Double_Gan_Sau
142.84199232869278,214.37283465061185,2.550668521852755,0.6824566720235078,358.1174934969298,359.68182272624307,185.27667946781952,155.3177729238186,339.6999316546586,23.946531437675034,280.1252349655674,88.98149717993712,312.2241965512169,40.049727765708255,156.90642362739823,214.77304829788872,Double_Gan_Sau
138.98011976669247,215.77011375627228,3.02511318123044,0.7847827776830663,357.30936678725953,359.57730018128285,184.01237665686875,169.2157021324374,339.5680823842331,24.505678538636943,280.4151470623501,89.5329561409711,324.0145784869623,35.39479584498706,154.79887635452494,211.3824191881183,Double_Gan_Sau
133.86057400551914,221.39466611867823,4.697160749073137,359.49930056560754,355.3300283079973,0.3418248263479551,188.42645719153583,177.67782968893164,338.44109210680176,26.250293839960165,278.9149269571479,90.26396822848994,337.9748528438116,28.136797091896245,160.29702315488,199.7103399003604,Double_Gan_Sau
119.64518556831256,227.8471360615592,13.615129630812788,354.45530838046534,346.245744803252,4.250305975359929,194.4313009645046,173.57652956344344,333.31989721146806,35.474020775584314,274.36115897798925,99.06071743006709,337.10944834375164,20.84811264068817,163.53291878030822,186.4168116761836,Double_Gan_Sau
41.71480168888348,317.3875449869213,30.77171238053829,331.720589763685,339.2188535446796,20.860677977794165,170.9166126076398,178.9607595710096,311.7996628405234,51.44097629620741,250.32210190251345,116.8687524700293,347.2466997454243,25.046200779642785,168.2859401744147,214.129588172003,Double_Kwan_Sau
46.430690535204334,314.6474748230545,23.160614985979365,341.0403747689235,341.4745842319744,15.298887253732838,171.59790073584327,174.39153624585236,321.2165482609082,43.62751714491933,259.9232623228346,109.41951821046082,344.94519278091474,23.57470620191262,170.55365653506234,211.9768054660693,Double_Kwan_Sau
47.28254562332333,311.3419541757114,21.00290126115745,344.46827149894466,341.95244601827176,12.858530526994416,171.24721843004258,172.38735926879266,324.36881181433534,41.68221883166516,263.35115905285573,107.47421989720664,340.94229548987164,23.03836036641125,168.554936221079,211.7911419363687,Double_Kwan_Sau
48.09831668187264,311.28178570033714,19.610125945713584,346.46000458483707,343.22751157217715,11.132086291209191,174.74379412908755,169.85195012064477,326.394930299356,40.13002540410815,265.2821634220592,106.10033226181471,339.0588470004217,23.644571519617315,169.2068968797769,208.90077739052973,Double_Kwan_Sau
47.91654134151479,312.28691975970065,19.610125945713584,346.83826733972046,343.22751157217715,10.81841654032264,174.9255694694454,172.18470645323313,326.7388076551112,40.218884258424296,265.34181801041194,105.72099537859508,339.29096240835094,22.67007300837112,167.10625595511783,207.7445035389257,Double_Kwan_Sau
48.16257020994937,312.28691975970065,19.75321237990411,346.83826733972046,343.2463992522291,10.81841654032264,174.55534184687227,172.8749836510982,326.643091928496,40.34308301256287,265.34181801041194,105.84519413273368,339.98123960621604,21.27541069830158,167.10625595511783,206.7200688514293,Double_Kwan_Sau
48.12598546318249,311.49912582528543,19.410421207909728,347.21145216580413,343.7760336090305,10.276697860080116,175.86672000596934,172.7114739758148,326.95067776322026,40.000291840568494,265.3663229463832,105.12299953788973,339.22774531795415,20.86128465452437,166.51627134213936,204.994564648555,Double_Kwan_Sau
47.752195040715705,310.7165777480102,19.410421207909728,347.679610712763,343.7760336090305,9.984802279510868,176.8535741657607,172.40787037595626,327.4498030602548,40.08973877841744,265.86544824341775,105.12299953788973,335.8452936475399,21.780740014119647,163.4374232715836,204.92716584835887,Double_Kwan_Sau
47.752195040715705,310.3698487283143,19.410421207909728,347.6086183429429,343.7760336090305,9.953589430848176,178.4496380237364,172.7943789168095,327.3130889785851,40.08973877841744,265.44623202084136,104.74356283647074,335.8452936475399,23.376803872095365,163.05091473073034,204.92716584835887,Double_Kwan_Sau
48.50229169110752,309.86498141879184,19.39153352785777,347.6398311916056,343.90189041570363,9.861239678596554,176.7725061035724,174.6202984008746,327.41002353909744,40.000291840568494,265.44623202084136,104.74356283647074,338.5913200945979,22.44976860232317,163.9710216937233,205.6772624987508,Double_Kwan_Sau
49.00379526511567,310.77505625286983,19.25010893642925,346.503111396204,343.8831546721142,11.045648746538031,176.39369137740334,173.74339065944395,326.4155326613015,39.87760299272941,264.5361571867634,104.62087398863166,337.98214769186944,23.86017519134234,164.2387570324255,207.466483813939,Double_Kwan_Sau
2.527396892396169,352.34418144334563,15.577637460551562,337.01775693152416,346.56829604472614,16.879419047361843,150.06023585081917,237.64215232788985,316.58088315412044,36.88507038863312,255.40529121791968,99.23485036610218,33.690067525979785,335.86934779483386,156.04791519808992,185.8091119440147,Start_position
355.5558938783473,15.135001940847836,15.648812305323126,339.9087786866196,347.7617854687082,13.569747292037196,168.4653793463553,243.00416160591337,319.7252690432237,36.46492184314817,257.8282523588557,98.55312325953136,68.19859051364818,340.7693276243387,185.1944289077348,172.30394827798344,Start_position
322.80591885392084,26.316111556536825,13.468824048231236,341.3436498741017,349.17656473910154,12.600942977911371,182.0454084888872,252.47443162627712,321.24948209798976,34.06589165426612,259.32540658609423,96.69957124902214,94.08561677997488,324.90418321297386,201.61118515369773,142.85877472408666,Start_position
316.3971810272964,33.09169993868244,14.818818432371616,341.15616763122614,348.6120195290489,12.56718892277874,123.6900675259798,272.9356734464212,320.9547247860356,35.49004222416202,259.0101523497615,98.38522600451093,128.6598082540901,255.96375653207352,215.7241348076689,132.27368900609375,Start_position
314.65465975751187,33.63254166226413,15.724314739465148,342.0427368298893,347.8665219686921,12.534593125684214,8.426969021480668,226.548157698978,322.097611390386,36.033944019515,259.86693769082376,98.8359059189173,78.69006752597979,132.87890360333856,212.14190982700185,124.45193458185788,Start_position
311.77169630497235,35.96418936408867,16.451531991752933,343.0083472119805,347.39922914364234,12.320508759426126,37.8749836510982,230.6175805901268,323.20196318112,36.42867562787821,260.60086181298936,98.84588428515448,82.26640190097716,159.44395478041653,211.6488213108504,121.56897112931834,Start_position
308.3049823434377,39.41128377998198,17.46090287582653,342.6183945365232,347.0187083293212,12.790113285845552,59.03624346792648,253.07248693585296,322.7320752915562,37.5603279289636,260.0450369933166,99.5862872527829,115.3461759419467,176.63353933657018,222.2736890060937,117.59729586864373,Start_position
309.100705896177,43.98520503988284,17.70366690518783,342.862722462952,346.8730423981291,12.647109002666088,58.240519915187214,248.4985656759521,322.9244860816216,37.7570515871307,260.0450369933166,99.5862872527829,114.6558987440816,176.63353933657018,226.1573330681295,118.393019421383,Start_position
320.7278353216054,43.61008048838184,19.345294794264003,342.43253125173743,345.6006702675256,13.071649710299113,26.565051177078,253.73979529168804,322.5619544365401,39.4693954983667,260.3312247097814,101.95326516824582,118.44292862436336,159.44395478041653,224.7031333326753,132.87890360333856,Start_position
346.2284002829176,40.97959495482799,20.62406948763621,342.2189955588202,344.8251911013825,13.470239604974571,270.0,238.3924977537511,322.29744920588087,40.63097593971891,259.49721634018294,102.64090876584446,101.88865803962798,70.5599651718238,223.49616028587687,160.55996517182382,Start_position
2.7102031001745828,17.468310425136007,22.945467627704257,341.64994220603705,341.4378170819355,17.817845204939132,296.565051177078,172.56859202882748,320.21821624909427,44.01017766469738,258.45566178726153,104.21730996397248,13.3924977537511,112.61986494804044,200.8239057249236,176.05481377096245,Start_position
29.128821388543,317.5050725861023,22.047979794061227,336.4696481212675,343.462388829437,24.51905959781944,315.0,195.4952768891378,315.4036509642064,42.53284989848719,253.5245705001154,104.38331108262923,344.5778386812613,162.64597536373867,149.08256179212353,207.64597536373867,Make_Fist_L
29.128821388543,313.66563153089913,21.77731972522751,337.3141997888449,343.72579681175324,22.9094466283642,315.0,191.1856958119089,316.16701429625766,42.34025704828877,254.63395691078915,104.75516822004974,337.90086685633725,163.6104596659652,146.7151710444284,208.6104596659652,Make_Fist_L
40.289640171949,312.2954468960022,21.90126321120241,337.9636899699898,344.00476279750046,21.693275130790475,303.69006752597977,188.9993360873457,316.9235684800955,42.48937073890298,255.283447091934,104.90428191066395,339.5216870433623,164.47588900324575,150.52235095601654,220.785821477266,Make_Fist_L
28.979707697928784,311.6753508928892,21.8270192076028,338.90975819054506,344.37212277611354,20.56053971122104,315.0,185.87349394949,318.1167524174674,42.29934362735414,256.1596339231704,104.90428191066395,337.5597154290644,161.565051177078,151.6862214795744,206.565051177078,Make_Fist_L
54.86580694308437,311.05317428360473,22.530510696671183,338.80971577373225,344.02985697632573,20.349191404084014,288.434948822922,184.88256577900245,318.0167100006546,43.07299134897215,256.43154269487616,105.95518503110492,335.8465682324796,162.47443162627712,150.96400245347718,234.0394828033552,Make_Fist_L
54.86580694308437,310.8629426758476,22.530510696671183,339.2533569471602,344.02985697632573,19.96457196150748,288.434948822922,182.84650712076373,318.4603511740826,43.07299134897215,256.87518386830413,105.95518503110492,335.018760393784,165.25643716352928,152.1722532730202,236.8214883406073,Make_Fist_L
54.70665240933972,311.1205522204952,22.71441235316723,339.48914071703683,344.05460409907715,19.812932069226967,288.434948822922,182.58889757611607,318.4603511740826,43.51926219582977,257.2471977839895,106.486353480535,336.4628859247198,165.25643716352928,153.8739883486037,236.8214883406073,Make_Fist_L
54.70665240933972,310.9373019671556,22.68966523041583,339.9342951025766,344.17527742425506,19.42270922256182,288.434948822922,182.32699344391605,319.00979335765544,43.51926219582977,257.6923521695293,106.486353480535,336.0238463990381,165.25643716352928,153.6968529551221,236.8214883406073,Make_Fist_L
28.457016595437462,311.20359775816013,22.27731132923521,340.06692398492874,344.3637056553295,18.75984470007273,315.0,182.06069765291147,319.4202145577498,42.82439442588272,257.6923521695293,106.17093811735924,337.4868783076125,165.25643716352928,155.42618065470103,210.25643716352928,Make_Fist_L
46.37209164946061,310.222057858291,22.514408272174133,340.8829630728836,344.35921159288523,18.01883324772524,296.565051177078,183.84334674547927,320.2351436136286,43.15828133084974,258.67629229475466,106.69321211161436,336.80140948635176,162.47443162627712,152.95806274087246,225.90938044919915,Make_Fist_L
51.1357333401868,315.1975708704167,22.25728608119621,343.3250891188373,344.5938648319099,13.71817485294368,336.8014094863518,181.07900402246307,322.31706639730345,43.34658927152785,260.65532809790034,106.6908118862581,339.49968221269665,206.565051177078,158.42067819023356,229.7636416907262,Punch_L
58.740320340942056,317.44342106440496,22.652595098348588,342.6759371192601,344.6082660539063,7.444198150611914,284.0362434679265,190.85641334806223,321.5509661949116,43.69486689676896,259.4264765814391,107.22343619113146,352.55080015086304,157.61986494804043,161.6943868028008,233.58362148011395,Punch_L
91.41442321140217,312.3978465071488,22.540371956385545,342.3063600065283,344.78461240686875,4.65231583435782,251.565051177078,192.2270757900232,321.019975855793,43.96627404002461,259.6701754493721,107.78442407244984,350.8351475635976,156.37062226934316,158.6080717735744,264.8055710922652,Punch_L
117.64597536373866,306.4622243028707,22.89701672376539,344.1268278215643,344.9424280116792,3.3974273630741805,198.434948822922,189.6537860885365,322.7685705309597,44.39652959064889,261.5177857153667,108.11792309719132,351.869897645844,125.36246188706905,162.21611155730747,286.92751306414704,Punch_L
128.23761032506073,302.8399837345006,23.61531423646357,346.1855205009137,344.72209923419325,2.7865232851857806,168.69006752597977,190.9828713795173,325.061725808349,44.92432808627083,263.81094099275606,108.8362206098895,353.6056022347724,104.03624346792648,162.6227308552551,295.34617594194674,Punch_L
142.94935916974697,300.8442436604778,24.182024150022016,347.8239322991429,344.25702154551834,2.600800177113232,126.86989764584403,192.76046520171,326.78818329910763,45.27655543542253,265.4544790126333,109.38471668990908,353.2901631922431,74.74488129694222,160.52969799053307,307.8749836510982,Punch_L
142.76516601842533,300.5559642755078,24.36621730134364,349.14756487065785,344.3937535232614,2.3190199267137745,142.12501634890182,193.53585636913425,328.1118158706226,45.46074858674415,266.7781115841483,109.56890984123068,355.1009075462122,88.1523897340054,161.565051177078,306.0273733851036,Punch_L
142.76516601842533,299.74488129694225,24.36621730134364,349.032776541217,344.3937535232614,2.3955924916245364,153.434948822922,192.4457756376828,328.30145814376203,45.268963595484415,267.25295670872345,109.95333560975804,353.2901631922431,99.46232220802564,160.84438755456034,306.0273733851036,Punch_L
142.76516601842533,298.8238066383916,24.582277481016703,347.79618683564394,344.39666439043566,2.638661059476906,153.434948822922,191.36264246790185,327.39105659919267,45.17363227363119,266.3433434769627,110.33765754335012,351.6285972401754,99.46232220802564,160.26595477227357,306.0273733851036,Punch_L
150.2551187030578,298.7267774686358,24.417905325738065,347.5913090530584,343.96396915279666,2.7767813809622464,191.30993247402023,191.4596716376577,326.6949716701179,45.58964415208136,266.7275270511966,110.35690478185346,353.1718503184229,147.2647737278924,161.71217868076525,315.9548412538722,Punch_L
98.30748810168824,303.1186034760502,23.67458518924636,348.3465208530856,343.6156126275048,2.8625874854655926,243.434948822922,175.27441594533275,327.2392109480312,45.11444082660407,267.17129061882656,110.19249538494252,342.4434525649472,151.92751306414704,167.16903661961442,268.49256424122507,Tan_Sau_L
72.44645517366013,303.06439745673254,23.21522992662484,348.3465208530856,343.71298601675795,2.8625874854655926,270.0,166.44280707046437,327.2392109480312,44.604141833426,267.15831426820523,109.47550078527132,337.43961455848734,151.92751306414704,170.99680748802297,241.92751306414704,Tan_Sau_L
72.97947438848014,302.20336963892544,22.92666672529036,348.37483627836144,343.9574420302435,2.8413352019399944,270.0,164.44893009142865,327.2392109480312,44.16527821610174,267.1455107422702,108.92967804451624,336.3509802476536,151.92751306414704,171.90205015622493,241.92751306414704,Tan_Sau_L
72.97947438848014,303.08512175514625,22.92666672529036,347.30048415991985,343.9574420302435,3.026726655664104,270.0,167.73089748853218,326.1192065680517,44.16527821610174,265.84949955172374,108.94248157045128,337.8736651906267,151.92751306414704,170.14276770209452,241.92751306414704,Tan_Sau_L
72.44645517366013,303.47497410372574,23.45968594011038,348.508426129367,343.5905525378997,2.73945052413967,225.0,163.9183480431863,327.3271485374989,44.69829743092176,267.0574415211709,109.47550078527132,335.2248594311681,104.03624346792648,171.3065113879818,239.03624346792648,Tan_Sau_L
72.97947438848014,300.8527004033191,23.170907140024667,349.6415435679671,343.8347929526341,2.40591026609864,225.0,166.11921651102853,328.4602659760989,44.35719046733386,268.177755433836,108.92967804451624,335.93657163720377,104.03624346792648,169.81735512617524,239.03624346792648,Tan_Sau_L
72.81429385577523,303.1652702037669,23.336087672729587,348.30204827133025,343.98403570642233,2.771766864103685,270.0,168.0887845680284,327.6155931312893,44.13788507545371,267.4414522862345,109.4916728682198,337.7297320799447,149.03624346792648,169.6409475119163,239.03624346792648,Tan_Sau_L
72.81429385577523,300.8389084001918,23.309892204687248,348.3299051203747,344.1051987104431,2.7515237798058765,270.0,173.46564086574486,327.71391677276057,44.040127484743365,267.4414522862345,109.4916728682198,340.4490407856707,149.03624346792648,166.98339991992586,239.03624346792648,Tan_Sau_L
298.0948419013644,297.2041335283289,22.78612900776685,352.3884595085984,343.1060013602447,1.763926129522728,315.0,186.04661394652285,331.51667848848285,43.47020927571365,270.32399053798065,108.47451290338464,351.9044756618713,63.43494882292201,165.8578617153484,108.434948822922,Huen_Sau_L
252.7765638088685,296.1973041120671,23.12957730490196,350.90751278146047,343.28627616573004,1.8842110042722555,18.43494882292201,166.3948138249235,330.03573176134495,43.88510747816164,269.2351066738641,109.1848538589018,348.06439745673254,80.36246188706906,181.66958363180908,61.92751306414704,Huen_Sau_L
219.82547928448457,296.59639459819266,22.39059430330617,347.94921511659044,344.3262348261505,2.3423321353583177,52.1250163489018,148.80935207054094,327.1495009331794,43.146124476565845,266.6427037286087,108.83775005564398,343.98456039373434,83.418055344822,195.17520832319343,31.2930389959202,Huen_Sau_L
220.36453657309733,299.9957268881156,21.85153701469336,343.4303021512025,344.69691497954767,3.0566135796794534,60.25511870305777,142.79162424307245,322.6135878962095,42.70434068475428,261.9320327131371,108.31490396517816,345.2122810061816,94.76364169072616,202.4206567631092,34.5085229876684,Huen_Sau_L
208.73979529168804,301.34788957677307,22.191731633231715,339.5975803074403,344.86558127180103,3.5465752220905915,90.0,143.3983076719647,319.0148197794012,42.92269759333903,258.7276139029861,109.02406207922452,343.57235900692297,113.19859051364818,200.1740513349583,23.198590513648185,Huen_Sau_L
194.54156903375824,303.1607641526652,22.32832861208579,337.244283441332,345.121280099802,3.720355460020533,59.03624346792648,140.84864112941003,316.9495962378737,42.88963096826263,256.3934804198218,109.2052082521719,343.06019697904594,68.19859051364818,202.211555849636,9.162347045721702,Huen_Sau_L
189.97771262015056,303.8961665633639,22.468309466058606,336.7754250076285,345.370111626168,3.673078562519106,108.434948822922,136.39718102729637,316.5765500551837,43.054782026874754,255.92462198611832,109.37035931078402,335.92450174492114,113.19859051364818,199.5273207176248,4.763641690726179,Huen_Sau_L
187.3328827108744,306.0660019176045,22.17913832712997,335.7059040133595,345.5781965863592,3.987143819296199,66.80140948635182,137.08677727557077,315.9844828382244,42.236206995784656,254.4580242683816,108.25165183316264,335.2248594311681,68.19859051364818,198.1380821555973,1.397181027296373,Huen_Sau_L
187.17272306519845,306.2538377374448,22.366059194359675,335.1988749524447,345.6049578079129,3.938670244132779,66.80140948635182,139.5612461374368,315.4774537773096,42.4933109183971,254.34807193093465,108.80888820230638,337.3801350519596,66.80140948635182,197.8188889145228,0.0,Huen_Sau_L
187.17272306519845,306.2188372656145,22.366059194359675,335.22485943116806,345.6049578079129,3.916628095786486,111.80140948635182,135.6510603802295,315.5710353731148,42.4933109183971,254.74488129694225,109.205697568314,330.70863782901574,110.22485943116808,195.05757744878625,358.42344994481624,Huen_Sau_L
39.613534245364654,315.836845132398,20.1265120024213,331.48209329911674,344.6555420352126,18.30721506980872,351.869897645844,349.59228868750995,311.6581728953462,40.1790609938184,250.5420419575713,105.4515004183441,108.12186024790137,214.38034472384487,118.5295715603914,222.51044707800085,Start_position
23.87528085392752,302.2820979955047,19.63279808486391,334.0645105696765,344.9139897915336,15.319235180077616,349.695153531234,21.501434324047903,314.32540425074416,39.95344719508132,253.6632979054181,104.90376922491288,140.79279649503218,191.63363399894044,119.29136217098426,201.93848046770648,Start_position
1.565781746257579,357.2736890060937,19.165844498573748,336.2641246605523,345.05094763619087,15.471328165520138,12.52880770915151,294.77514056883194,316.66361065507664,39.533724511360525,256.20051460398065,104.37961415466526,96.3401917459099,191.63363399894044,161.565051177078,179.10482628978895,Start_position
1.565781746257579,310.7431155917849,19.13712161257025,337.55476224978247,345.1770610923024,14.381954010145424,19.653824058053296,351.86989764584405,318.0031365179176,39.43270431430131,257.3393497103052,103.98787584668102,116.565051177078,197.74467162505687,124.69515353123396,178.09084756700364,Start_position
358.0392885976165,316.4688007143858,20.18187099542837,338.71444927946254,343.9342826158359,14.083345096375346,322.1250163489018,333.434948822922,319.2120901035801,40.43043956870017,258.71885455061147,104.7682316154212,97.1250163489018,136.08092418666067,123.6900675259798,173.9559078377589,Start_position
19.8042365105091,5.183529957987427,24.24340662634587,339.807360044064,331.0794615239029,15.954646534124873,170.46676720997,287.6501242199301,320.2352367132836,45.34865155567606,261.07884049860246,108.89660965909871,104.67639313745002,10.060689795322975,177.02626891751987,199.593922585353,Make_Fist_R
32.6309384740745,3.0874830436054634,23.859560409970506,339.74869751682616,333.2804871124981,16.57264893431165,169.29864927610083,292.7824057304817,320.2233202704564,45.0,260.785903489234,108.56494469631754,111.16125981682828,12.858090172998187,178.37885408634662,203.5594408968973,Make_Fist_R
41.95059592977559,338.98988574305747,22.169750947745342,340.0034892968605,335.85605146644934,16.1725560924421,176.82016988013575,302.7352262721076,320.4454493367731,43.170130287217695,260.8774501873347,106.96189874674444,86.42366562500266,21.86637065977856,143.68843935289507,205.0462007796428,Make_Fist_R
44.45470470713786,331.2169378466074,21.34327918429672,339.94793903172643,337.34947402208496,16.171279627349264,175.07485513035937,310.9143832200251,320.4326441513042,42.08483992770563,260.4882277287622,106.2200913120534,83.29016319224307,22.47943439710312,132.37577997221794,207.40457926674367,Make_Fist_R
44.45608980373128,332.92841779995405,20.594640460872,340.1576973164522,338.33093055962905,15.92946849550249,175.99632589073337,309.0938588862295,320.54898209213894,41.32775019922615,260.5972721092112,105.78278128509416,83.29016319224307,22.964980227111248,134.19630430601356,206.9686543363779,Make_Fist_R
44.75813369953212,333.434948822922,20.09240675704455,339.684174336216,339.1306055334549,16.175471019945732,174.22734742280244,297.78392641220927,320.14096751475705,40.67932637411853,259.7169348567436,104.97009825131744,75.51023740611555,21.05916885070407,137.72631099390625,206.83182142790164,Make_Fist_R
